"user_id","hotel_hunter_index","average_bags_scaled","cancellation_rate_scaled","bargain_hunter_index","combined_booking_scaled","session_intencity_index"
"513933","","0.13333333333333333","0","","1","0"
"513995","","0.1","0","","0.5","0"
"514071","","0.13333333333333333","0","0.00043073728898011424","1","0"
"514215","0.0022134905042567126","0","0","","1","0"
"514344","","0.13333333333333333","0","0.004131544484713222","0.8333333333333334","0"
"514461","","0.2","0","","0.3333333333333333","0"
"514501","0.00009655979601220583","","0","","0","0"
"514526","0.0011341386949797268","0.08","0","0.00407547825281967","1","0"
"514551","0.003958372856504361","","0","","0","0"
"514689","0.0016281402834092715","0.1","0","","1","0"
"514876","","","0","","0","0"
"514926","","0","0","","0.6666666666666666","0"
"514951","","0.2","0","","0.5","0"
"514953","0.0002754206783801734","0.4","0.25","","0.5","0"
"515020","","0.2","0","","0.6666666666666666","0"
"515124","","0.1","0.2","","1","0"
"515205","","0.4","0.5","","1","0"
"515243","0.00026787331577700677","0.05","0","","0.5","0"
"515258","0.002010617397483593","0.06666666666666667","0","0.0016052818010366967","1","0"
"515421","","0.1","0","","1","0"
"515436","","","0","","0","0"
"515490","","0.05","0","","1","0"
"515529","","0.2","0","0.0037001370463019038","0.5","0"
"515565","","0.15","0","","1","0"
"515578","0.0002639719098775237","0.12","0","0.003840158828488808","0.8333333333333334","0"
"515675","0.0034772673438392618","0","0.25","0.0659873073213744","0.5","0"
"515694","","0.1","0","0.00021803136243049272","1","0"
"515802","0.0001076071443500278","0.15","0","","0.8","0"
"515941","","0.1","0","","0.5","0"
"515947","","0.1","0","","1","0"
"516004","","0.1","0","","1","0"
"516118","","0","0","0.03187946559414192","0.5","0"
"516176","","0.05","0","","0.75","0"
"516177","","0.2","0","","1","0"
"516178","0.00040024244450946784","0.06666666666666667","0","0.003581611567272575","0.6666666666666666","0"
"516246","0.0011640023647296982","0.15","0","0.010051089950728025","1","0"
"516282","","0.3","0","","1","0"
"516418","0.00017951111668454807","0.1","0","0.01125360380698661","0.6666666666666666","0"
"516420","","0.2","0","","0.5","0"
"516456","0.0002751884518385375","0.05","0","0.000058718910944451716","0.75","0"
"516528","","0.13333333333333333","0","0.007082622783840576","1","0"
"516590","0.00448731346403043","0","0","0.07239331890098526","0.5","0"
"516593","0.00011683991515790578","0.13333333333333333","0","","1","0"
"516614","0.0004226165786170802","0.15","0","","0.75","0"
"516697","","","0","","0","0"
"516704","0.0003301100289354271","0.06666666666666667","0","","0.75","0"
"516739","","0.1","0","","1","0"
"516744","0.0022617206394324645","","0","","0","0"
"516763","","0.2","0","","1","0"
"516789","","0.15","0","","1","0"
"516833","0.0026585294486477446","0.06666666666666667","0","","0.6666666666666666","0"
"517131","","0.2","0.25","","0.5","0"
"517205","","0.1","0","","1","0"
"517370","","0.3","0","","0.6666666666666666","0"
"517393","","0","0","","1","0"
"517403","0.000804769468712118","0.2","0","","0.75","0"
"517438","0.004511975922752163","0.08","0","0.0014308146928087048","1","0"
"517633","0.0004152746471853607","0.13333333333333333","0","","0.75","0"
"517676","","0.05","0","","0.5","0"
"517715","","0.2","0","","1","0"
"517735","","0.1","0","0.06088196853877623","0.5","0"
"517772","","0.04","0.16666666666666666","","1","0"
"517776","","0.2","0","","1","0"
"517894","","0","0","","0.6666666666666666","0"
"517925","","0","0","","1","0"
"517967","","0","0","","0.5","0"
"517968","0.00020019586650025977","0","0","","0.5","0"
"518012","","0","0","","1","0"
"518127","0.0003116944641837005","0.05","0","","1","0"
"518219","","0.06666666666666667","0","0.0014407394096065747","0.6666666666666666","0"
"518324","","0.08","0","0.00010861919934816794","1","0"
"518348","0.0017520795886803496","0.2","0","0.03054221063897355","0.5","0"
"518416","","0.13333333333333333","0","0.003290746409332995","1","0"
"518422","","","0","","0","0"
"518527","0.0002260824908486155","0.04","0","0.006419053703777255","1","0"
"518541","","0.13333333333333333","0","0.00200503874650959","0.25","0"
"518639","","0.2","0","","1","0"
"518716","0.0011373991556242946","0.2","0","","0.5","0"
"518867","0.0008837381041954047","0.1","0","","1","0"
"518894","0.0003406763365798604","0.13333333333333333","0","","0.3333333333333333","0"
"518907","0.0002462065794423776","0.13333333333333333","0","0.003267364285806243","0.6","0"
"518925","","","0","","0","0"
"518954","","0.06666666666666667","0","0.04027524440327098","1","0"
"519089","","0.2","0","0.00029320118136162763","0.6666666666666666","0"
"519117","0.00003138541710209143","0.1","0","0.003997731715685478","1","0"
"519140","","0.2","0","","0.8","0"
"519191","0.00013525537289279296","","0","","0","0"
"519210","","0.1","0","","0.25","0"
"519211","","0.15","0","","0.8","0"
"519353","","","0","","0","0"
"519383","","0.2","0.3333333333333333","","0.6666666666666666","0"
"519412","","0","0","","0.5","0"
"519430","0.00039815240563474474","0.1","0","","1","0"
"519529","","0.2","0","","1","0"
"519631","0.0007670442670233666","0.1","0","","1","0"
"519722","","0","0","","0","0"
"519725","0.0004796639217489445","0.2","0","","0.5","0"
"519859","0.000036615873362936856","0","0","0.0010434942769081282","0.8","0"
"519957","","0.2","0","0.0004924543431508142","1","0"
"520106","","0.2","0","","1","0"
"520170","","0","0","","0.5","0"
"520188","0.003910346621336045","0.2","0","","0.5","0"
"520250","0.00015682755984975605","0.1","0","","1","0"
"520256","0.00002873803452744221","0","0","","0.75","0"
"520298","0.0003435128179098417","0.4","0","0.07313753102602581","0.5","0"
"520327","","0","0","0.0024410171448615552","1","0"
"520497","","0.2","0","0.020647507211062156","0.6666666666666666","0"
"520696","","0","0.3333333333333333","","1","0"
"520745","","0.1","0","","1","0"
"520783","0.0012303362175869804","0.1","0","","0.6666666666666666","0"
"520804","","0","0","0.01538274037424326","0.6666666666666666","0"
"520861","0.0001734732266020148","0.2","0.25","","0.75","0"
"520877","","0","0","","1","0"
"520885","","0.24","0.16666666666666666","0.00005324609661668408","0.8333333333333334","0"
"520934","","0","0","0.06626368527376643","1","0"
"521004","","0.1","0","","1","0"
"521066","0.0005190760833865795","0.3","0","","1","0"
"521070","0.0006300517189619727","0.06666666666666667","0","","0.8333333333333334","0"
"521109","","0.06666666666666667","0","","0.6666666666666666","0"
"521170","","0.1","0","","0.6666666666666666","0"
"521192","","0.2","0","0.031055896369867223","0.6666666666666666","0"
"521201","","0","0","0.016040529356552254","1","0"
"521211","","","0","","0","0"
"521235","","0.24","0","0.0021938965446178962","1","0"
"521250","","0","0","0.0023413369509412696","0.5","0"
"521286","","0.2","0","","1","0"
"521392","","0","0","","0.5","0"
"521416","","0.13333333333333333","0","","1","0"
"521491","0.0019482913664245435","0.1","0.16666666666666666","","0.5","0"
"521510","","0.3","0","","0.6666666666666666","0"
"521657","","0.2","0","","0.6666666666666666","0"
"521658","","0","0","","0.8","0"
"521814","0.0009272172462407801","0.03333333333333333","0","","0.8333333333333334","0"
"521859","","0.08","0","","1","0"
"521883","","0.2","0","0.0017844928188434593","0.3333333333333333","0"
"521884","","0.2","0","0.000571638036061322","1","0"
"521885","","0.2","0","","1","0"
"521904","","0","0","","1","0"
"522111","","0.13333333333333333","0.2","","0.4","0"
"522171","","0.13333333333333333","0","","0.5","0"
"522265","0.0003932258854300404","0.06666666666666667","0","","0.75","0"
"522286","","0.2","0","","0.6666666666666666","0"
"522323","0.00009582511568048498","0.1","0","","0.4","0"
"522387","","","0","","0","0"
"522457","","0.1","0","0.0000730726671867054","0.8333333333333334","0"
"522465","","0.26666666666666666","0","0.004745219882027822","0.5","0"
"522533","0.00046829537696067814","0","0","","1","0"
"522585","0.007821970488651088","0.2","0","0.008361445937182797","1","0"
"522633","","0","0","","1","0"
"522748","0.005520712285248505","0.15","0","0.003337584158915707","0.4","0"
"522761","","0.13333333333333333","0.25","","1","0"
"522800","","0.15","0","","0.6","0"
"522873","","0.2","0","","0","0"
"522898","","0.2","0","","1","0"
"522943","","","0","","0","0"
"522981","0.0004977775919965445","0.12","0","","0.8","0"
"523098","","0.06666666666666667","0","0.007492778007498036","0.6666666666666666","0"
"523158","","0.13333333333333333","0","","0.6666666666666666","0"
"523273","","0","0","","0.5","0"
"523299","","0","0.5","","1","0"
"523335","0.0001820423859883794","0.13333333333333333","0","","0.6666666666666666","0"
"523513","","0.13333333333333333","0","0.0009776046908861198","1","0"
"523526","","0.2","0","","1","0"
"523686","0.0020409229611670775","0.2","0","","1","0"
"523735","0.0003558766193051191","0.13333333333333333","0","0.007803030112844173","0.75","0"
"523845","0.00003287664325159622","0.05","0","0.0019529376570732746","0.4","0"
"523846","0.0008284914099402249","0.2","0","","0.5","0"
"524031","","0.15","0","0.0001314810397999835","0.75","0"
"524036","0.001082564135692924","0.2","0","","0.3333333333333333","0"
"524052","0.0016783012164026249","0.13333333333333333","0","0.0007290710183787723","1","0"
"524080","","0","0","0.00014955622671127485","0.75","0"
"524120","","0.15","0","0.0030368461275749564","1","0"
"524151","","0.2","0","","0.3333333333333333","0"
"524194","","0.1","0.3333333333333333","","1","0"
"524200","0.0005464647796295165","0.1","0","","1","0"
"524448","","0.1","0.3333333333333333","0.0005888734068527828","0.6666666666666666","0"
"524511","0.00042776128969332155","0.3","0","","0.6666666666666666","0"
"524620","0.004440357257311653","0","0","","1","0"
"524644","","0","0","","0.3333333333333333","0"
"524650","","0.1","0","","1","0"
"524663","","0","0","","1","0"
"524682","","0.2","0","","1","0"
"524849","0.0010992985210265653","0.1","0","","0.6666666666666666","0"
"524913","","","0","","0","0"
"524929","0.00019029803954353548","0.15","0","0.00010213185351719988","1","0"
"525043","","0","0","","1","0"
"525053","0.00014003260460644567","0.06666666666666667","0","0.0023428213660055194","1","0"
"525056","0.007943073312592185","0.1","0","","1","0"
"525265","0.0009360587440259723","0.26666666666666666","0","0.0008644726122970849","1","0"
"525281","","0.08","0","0.0007317466200632052","1","0"
"525332","0.00011616816072778956","0.12","0.16666666666666666","0.0007791095654514391","1","0"
"525410","","0.1","0","","1","0"
"525447","0.0008942814336346655","0","0.16666666666666666","","0.6666666666666666","0"
"525515","0.00004754838439994984","0.15","0","","1","0"
"525555","","0.13333333333333333","0.25","","0.75","0"
"525611","","0.2","0","","0.8","0"
"525615","0.00004194011341944294","0.16","0","0.00018459584909504034","0.6666666666666666","0"
"525631","","0.2","0.25","","0.5","0"
"525684","0.0010643716491645263","0.06666666666666667","0","0.0013924275832076884","0.5","0"
"525722","0.00003291811227688835","0.04","0","0.00032539773357419927","0.8","0"
"525734","","0.2","0","","0.5","0"
"525789","0.0006004842459300512","0.06666666666666667","0","","0.75","0"
"526179","","0.16","0","","0.8","0"
"526184","0.004839136674608815","","0","","0","0"
"526203","","0.2","0.2","0.001388325060319137","0.8","0"
"526303","","","0","","0","0"
"526308","","0.1","0.16666666666666666","","0.6666666666666666","0"
"526445","","0.1","0","","0.6666666666666666","0"
"526471","0.0005674455544873135","0.13333333333333333","0","0.00030942284890691694","0.6666666666666666","0"
"526628","","0.16","0","0.0016054231692219398","0.8","0"
"526759","","0.2","0","0.003803026180026203","1","0"
"526782","","0.1","0","","1","0"
"526905","0.0006455761253629905","0.15","0","","0.6","0"
"527038","0.0004209338293692263","0.15","0","0.007341285268949994","0.5","0"
"527130","0.0004521450765650908","0","0","","0.5","0"
"527132","","0","0","0.00019723689471498707","1","0"
"527154","","0.2","0","0.0014055401882171559","1","0"
"527326","","0.2","0","0.016124893641660885","0.3333333333333333","0"
"527344","","0","0","","0.5","0"
"527389","","","0","","0","0"
"527406","0.00004405581943824155","0.06666666666666667","0","","0.6666666666666666","0"
"527451","0.00007008597026571362","0.13333333333333333","0","","1","0"
"527507","0.004038391287991","0.13333333333333333","0","","0.5","0"
"527536","","0.2","0","","0","0"
"527541","","","0","","0","0"
"527552","","","0","","0","0"
"527564","","0.13333333333333333","0","","0.5","0"
"527605","","0.06666666666666667","0","0.0006973887701663803","0.6666666666666666","0"
"527689","0.0001811902932163769","","0","","0","0"
"527824","","0.16","0","","1","0"
"527886","0.000007344993759741073","0.2","0","","0.3333333333333333","0"
"527944","","0.15","0","0.00009274703659681618","1","0"
"528122","0.00020726754748407554","0.12","0","0.0003277000486182751","1","0"
"528139","","","0","","0","0"
"528186","","0","0","0.00039870837339134275","1","0"
"528216","0.0011516114199724113","0.13333333333333333","0","","1","0"
"528242","","0.13333333333333333","0","","0.6666666666666666","0"
"528354","0.0013947526090651952","0.13333333333333333","0","","1","0"
"528411","","0.2","0","0.0014776825855392338","0.75","0"
"528500","","0.2","0.5","","0.5","0"
"528683","0.00024453454834259916","0","0","","0.5","0"
"528723","","0.2","0","","0.75","0"
"528777","","0.13333333333333333","0","0.001661025700670429","0.75","0"
"528816","","0.16","0","","1","0"
"528827","0.00006266097318640895","0.06666666666666667","0","0.013370265725155765","0.75","0"
"528844","0.002686744973456506","0.2","0","","1","0"
"528906","","0","0","","1","0"
"528929","","0.1","0","0.0021392443042380443","0.5","0"
"528965","","0","0","","0.5","0"
"529048","","0","0","","1","0"
"529224","","0.16666666666666669","0","","0.5714285714285714","0"
"529229","","0","0","","1","0"
"529231","0.000224802122495949","0.2","0","","0.5","0"
"529249","","0.06666666666666667","0","0.0017120979964204747","0.6666666666666666","0"
"529421","","0","0","","0.8","0"
"529488","","0.1","0","0.0032405851050291163","0.5","0"
"529502","0.0004128987910286242","0.06666666666666667","0","0.0012874245734653862","1","0"
"529520","","0","0","0.03507616138576486","1","0"
"529602","","0.4","0.25","","0.75","0"
"529677","","","0","","0","0"
"529695","","0.08","0","","0.8","0"
"529783","","","0","","0","0"
"529801","","0.15","0","","0.6","0"
"529831","","0.1","0","","0.6","0"
"529940","","0.2","0","","0.3333333333333333","0"
"530004","","0.1","0","0.002133034198910179","0.5","0"
"530090","0.0016405411807326282","0.13333333333333333","0","","1","0"
"530196","0.00010561663113600578","0.2","0.25","","0.5","0"
"530199","","0.2","0.25","","0.5","0"
"530213","","0.13333333333333333","0","","1","0"
"530383","","0.13333333333333333","0","","0.6666666666666666","0"
"530421","","0.05","0","0.003578700417000907","1","0"
"530463","0.0032635371817915813","0.03333333333333333","0","0.011337686397074198","0.8333333333333334","0"
"530579","0.00020616740614232566","0.05","0","0.00014857784122202015","1","0"
"530754","","0.15","0","0.0004166041019661003","0.6","0"
"530797","","0","0","","1","0"
"530811","","0.2","0","","0","0"
"530906","0.002397274589307361","0.2","0","","1","0"
"530950","","0.13333333333333333","0","","0.5","0"
"531006","","0","0","0.0021342984385211237","1","0"
"531009","","0.1","0","","0.8","0"
"531109","0.00026731597207708057","0.2","0","0","1","0"
"531143","","0.1","0","0.0018119248135402381","1","0"
"531198","","0","0","","0.5","0"
"531204","","0.1","0","0.005169527437427518","0.6666666666666666","0"
"531217","","0","0","0.0002979130927981917","0.75","0"
"531322","0.00013846507545040338","0.06666666666666667","0","0.001110868891812618","0.75","0"
"531339","","0.2","0.3333333333333333","","0.3333333333333333","0"
"531344","","0.1","0","","1","0"
"531373","","0.1","0","","0.6666666666666666","0"
"531386","","0.08","0","","0.8333333333333334","0"
"531427","","0.1","0.2","","1","0"
"531511","","0.13333333333333333","0","","1","0"
"531557","0.00022092077579309637","0.16666666666666669","0","0.006052202870990443","1","0"
"531562","","","0","","0","0"
"531824","","0.15","0","","1","0"
"531844","","0","0","","1","0"
"531847","","0.2","0","","1","0"
"531868","0.0027128704593905443","0.06666666666666667","0","0.002351020617682984","1","0"
"531884","","0.06666666666666667","0","0.00217874813333365","0.75","0"
"531987","","0.1","0","","0.5","0"
"532064","","0","0.5","","1","0"
"532073","","0.12","0","0.0012327155172049565","0.6","0"
"532233","","0.13333333333333333","0","","0.25","0"
"532388","0.008590756454736724","0","0","","0.5","0"
"532426","","0","0","","1","0"
"532535","0.00031768590895790656","0.1","0","","0.6666666666666666","0"
"532544","","0","0.5","","1","0"
"532623","","0.1","0","","1","0"
"532721","","0.1","0","","0.6666666666666666","0"
"532742","","0.06666666666666667","0","0.00009656004096380472","1","0"
"532750","","0.1","0","0.001415418118800976","0.5","0"
"532823","","0.13333333333333333","0","0.0009298947823278068","0.5","0"
"532901","","0.2","0","","1","0"
"532912","","0.2","0","0.002502146444231541","0.75","0"
"532941","","0.13333333333333333","0.2","","0.6","0"
"532989","","0.1","0","","0.8","0"
"533155","0.002585796095807382","0.2","0","0.0030004760578350264","1","0"
"533199","","0.06666666666666667","0","0.00010744903380844773","1","0"
"533248","","0.2","0","0.0031431152465234637","1","0"
"533575","","0.15","0","0.0019012533442176903","1","0"
"533613","0.0022042943332079303","0.06666666666666667","0","","1","0"
"533742","","0.13333333333333333","0","0.00028575135852784765","0.6666666666666666","0"
"533773","","0.13333333333333333","0","0.007046045951676298","0.5","0"
"533782","","0.2","0","","0.6666666666666666","0"
"533809","","0.1","0","","1","0"
"533975","0.0008651460472720346","","0","","0","0"
"534088","","0.1","0","0.0007952701673861227","0.3333333333333333","0"
"534246","","0","0","","0.5","0"
"534295","","0.13333333333333333","0","0.0011281542550659047","1","0"
"534391","","0.13333333333333333","0","0.01098474522917929","1","0"
"534594","","0","0","","0.5","0"
"534697","","0","0","0.031497662047968215","0.5","0"
"534742","","0","0","","0.5","0"
"534798","0.0008810674989665918","0","0","0.00337892728768099","1","0"
"534842","","0","0","0.0030897634376851335","1","0"
"534939","","0","0","","0.6666666666666666","0"
"534986","0.0002542532291100614","0.15","0","","1","0"
"535047","0.00024199664399472115","0.1","0","","1","0"
"535081","0.000009927684654934582","0.2","0","","0.5","0"
"535136","","0.06666666666666667","0","0.0018196338771158669","1","0"
"535149","0.00909793922166952","0.4","0","","1","0"
"535177","0.009041508172052001","0.2","0","0.014777551867945177","1","0"
"535365","","0.1","0","","1","0"
"535447","","0.24","0","0.009879940060069474","1","0"
"535495","","0.2","0","","0.6666666666666666","0"
"535600","","0","0","","0.3333333333333333","0"
"535637","","0","0","","0.3333333333333333","0"
"535644","0.0005615934456380889","0.05","0","","1","0"
"535701","","0","0","","1","0"
"535905","0.0019332859591188396","0.2","0.3333333333333333","","1","0"
"535994","0.00020843387687010978","","0","","0","0"
"536058","0.00259639829300825","0.2","0","","0.5","0"
"536431","","0.15","0","0.00010818008322329928","0.8","0"
"536490","","0.13333333333333333","0","0.003548260143345979","1","0"
"536566","","0.1","0","","1","0"
"536641","","0.08","0","0.00046170226654478264","1","0"
"536675","","0.13333333333333333","0","0.0016851944883425078","0.6666666666666666","0"
"536691","","0.12","0","0.003569892010810627","0.4","0"
"536695","","0.1","0","","0.8333333333333334","0"
"536876","","0.2","0","","1","0"
"536893","","0","0","","0.5","0"
"537066","0.0003741169585754295","0.04","0","","0.5","0"
"537177","","0.1","0.3333333333333333","0.0006033328121752865","0.6666666666666666","0"
"537181","0.00005495572805889484","0.15","0","","0.8","0"
"537373","0.000799359483471008","0.08","0","","1","0"
"537470","0.000029260544246122972","","0","","0","0"
"537507","","0","0","","0.3333333333333333","0"
"537595","0.0018622246373782548","0.05","0","","0.75","0"
"537671","0.0006980729841575053","0.26666666666666666","0","","1","0"
"537723","","0","0","","1","0"
"537725","0.0012268528194624422","0.1","0","0.0014331180608626014","1","0"
"537748","","0.12","0","","0.6666666666666666","0"
"537770","0.0008970066843243284","0.2","0","","0.75","0"
"537861","","0","0","","0.6666666666666666","0"
"537975","","","0","","0","0"
"538134","","0.2","0","","0.6666666666666666","0"
"538167","","0.13333333333333333","0","","1","0"
"538197","0.0005166576098315428","0.05","0","0.0032484613399786214","1","0"
"538216","","0.13333333333333333","0","0.005872713956495264","1","0"
"538306","","0","0","","1","0"
"538321","","0","0","0.016123699283520216","0","0"
"538331","","0.15","0","","0.6","0"
"538426","","0","0","","1","0"
"538454","","0","0","","0.3333333333333333","0"
"538638","","0.1","0","0.010108951321360946","1","0"
"538641","0.0010902040873198337","0.06666666666666667","0.4","","1","0"
"538677","","0","0","","1","0"
"538691","","0.13333333333333333","0","","0.75","0"
"538696","0.00015361785729214563","","0","","0","0"
"538814","0.0009823182711198428","0","0","0.008452052001786217","0","0"
"538883","","0.1","0","","1","0"
"538915","","0","0","","0.75","0"
"539008","","0","0","","1","0"
"539010","","0.1","0","","0.6666666666666666","0"
"539093","0.00004515750659628935","0.06666666666666667","0","","1","0"
"539140","0.0035488860092797725","0.06666666666666667","0","0.0001915280785261021","1","0"
"539146","","0","0","","1","0"
"539315","","0.13333333333333333","0","","1","0"
"539317","0.0002709083800723399","0.05","0","","0.8","0"
"539384","","0","0","","1","0"
"539414","0.00021278586257894873","0","0","0.0009329478112769212","0.6666666666666666","0"
"539637","0.0066293753063806984","0.1","0","","0.5","0"
"539671","","0.2","0","","1","0"
"539917","","0.1","0","","0.75","0"
"539962","","0","0.5","","1","0"
"540094","0.0006552271872256824","0.2","0","","0.6666666666666666","0"
"540415","","0.1","0","","1","0"
"540444","0.0014214254861330898","0.13333333333333333","0","","0.5","0"
"540572","0.00003534309327897088","0.24","0","0.0001238804545510625","0.8333333333333334","0"
"540666","","0","0","","1","0"
"540708","","0.06666666666666667","0","","0.75","0"
"540733","0.0006234508554451705","0.06666666666666667","0","","0.5","0"
"540819","0.0012022948626844458","0.1","0.2","0.0017714273936192315","1","0"
"540973","","0.2","0","","1","0"
"541047","","0.2","0.3333333333333333","","0.6666666666666666","0"
"541224","","0.1","0","","1","0"
"541352","","0.1","0","","1","0"
"541438","","0.1","0","","1","0"
"541539","","0","0.5","","0.5","0"
"541735","","","0","","0","0"
"541812","","0.04","0","0.003597936024566851","0.6666666666666666","0"
"541906","","0.26666666666666666","0.2","","0.6","0"
"541939","","0","0","","0.5","0"
"542027","0.0003486881522662988","0.06666666666666667","0","0.001046275143726499","0.75","0"
"542056","","","0.3333333333333333","","0.3333333333333333","0"
"542095","","0.2","0.5","","1","0"
"542153","","0.1","0","","1","0"
"542189","0.004928311666596998","0","0","","1","0"
"542277","","0.2","0","0.0005864256021372105","1","0"
"542303","","0","0","","1","0"
"542383","","0.13333333333333333","0","","1","0"
"542418","0.0008797570777673607","0.1","0.2","","1","0"
"542585","0.001704844710111608","0.1","0","","0.3333333333333333","0"
"542605","","0","0","","1","0"
"542706","","","0","","0","0"
"542796","","0.15","0","0.0005600985360947681","0.5","0"
"543052","0.0000884783123632766","0.08","0","","0.6","0"
"543074","","0","0","0.002103699482597228","1","0"
"543075","","0.2","0","","1","0"
"543114","0.000009122404970850104","0.1","0","","0.8","0"
"543126","0.0003969173826633175","0.2","0","","0.6666666666666666","0"
"543240","","0","0","","0.3333333333333333","0"
"543304","0.0010928581049385296","0.2","0","","1","0"
"543339","","0.06666666666666667","0","","1","0"
"543385","0.00013448375629982793","0.08","0","0.0011148672617384834","0.8333333333333334","0"
"543428","","","0","","0","0"
"543557","","0.1","0","","1","0"
"543952","0.00024610207749864145","0","0","0.00003640600572702952","0.8","0"
"543968","0.0009237971826275969","0.1","0","0.000215466456575841","1","0"
"544008","","0.06666666666666667","0","","0.6666666666666666","0"
"544012","","0.06666666666666667","0","0.0007799474764264574","0.75","0"
"544256","","0.2","0","","1","0"
"544414","","0.13333333333333333","0","","1","0"
"544447","0.0023471136563140075","0.2","0","","0","0"
"544449","0.00025553213385007056","0.1","0","0.002590569754849113","0.5","0"
"544476","","0.4","0","","1","0"
"544647","","","0","","0","0"
"544685","","0.1","0.3333333333333333","","1","0"
"544698","","","0","","0","0"
"544747","0.0022572419847009155","0.2","0","0.0011093830809571288","0.75","0"
"545011","0.00267370158270129","0.2","0","","0.75","0"
"545208","","0","0","","1","0"
"545209","","0.13333333333333333","0.25","","1","0"
"545272","0.0018722568239769258","0.2","0","0.10338771370212377","1","0"
"545290","0.010011286209923503","0.05","0","0.0003476873816256344","0.75","0"
"545318","","0.06666666666666667","0","0.0028951864170879012","1","0"
"545345","","0.2","0","","1","0"
"545360","","0","0","","0","0"
"545404","0.00007473979016009698","0.1","0.14285714285714285","0.00023179016325460284","0.8571428571428571","0"
"545465","","0.4","0","0.0020066534833183087","1","0"
"545518","","0","0.2","0.00008507813084230664","1","0"
"545551","","0.1","0","0.0015088098428486432","1","0"
"545652","","0","0","","1","0"
"545684","","0.2","0.3333333333333333","","1","0"
"545736","","0.1","0.25","0.03778246530707538","0.5","0"
"545803","","0.13333333333333333","0","","1","0"
"545848","","","0","","0","0"
"545865","0.009398208140004735","0.15","0","","0.75","0"
"546050","","0.1","0","","1","0"
"546064","","0.12","0","0.00036273122266044887","1","0"
"546164","","0","0.3333333333333333","","0.6666666666666666","0"
"546470","","0","0","","0","0"
"546702","","0","0","","1","0"
"546756","","0","0","","0.5","0"
"546844","","0.12","0","0.0004892039861512151","1","0"
"546864","","0.1","0.3333333333333333","0.010101993361245955","1","0"
"546881","","0.1","0","","1","0"
"546900","","0.13333333333333333","0","0.001490964176396283","1","0"
"547130","","0","0.3333333333333333","","0.3333333333333333","0"
"547175","0.0001982463344406441","0","0","","0.5","0"
"547320","0.0002496435322585889","","0","","0","0"
"547336","","0","0","","1","0"
"547412","","0.2","0","","1","0"
"547568","0.0006041884379049451","0.4","0","0.0019178096882916402","0.5","0"
"547606","0.0011337299762664474","0.06666666666666667","0","","1","0"
"547617","","0","0","","0","0"
"547663","0.0006750825565355515","0","0","","1","0"
"547693","0.00256656773815993","0.4","0.5","0.0029685002272913054","1","0"
"547761","","0.1","0","0.00033564551503753533","1","0"
"547792","","0.1","0","0.003964088891727739","0.4","0"
"547825","0.000298875559085399","0.2","0","","0.5","0"
"547911","","0.1","0","","1","0"
"547997","","0.2","0","","0","0"
"548022","","0.15","0","0.000375632806313261","1","0"
"548032","","0.13333333333333333","0","","0.6666666666666666","0"
"548037","","0.2","0","","1","0"
"548120","0.000959327843497889","0.2","0","0.003170157997929954","0.6666666666666666","0"
"548185","","","0","","0","0"
"548193","","0.2","0.3333333333333333","","0.3333333333333333","0"
"548256","","0.06666666666666667","0","","0.5","0"
"548258","0.00003866571918237679","0.06666666666666667","0","0.0011547567468991832","1","0"
"548422","","0.2","0.16666666666666666","0.001278592719993271","1","0"
"548488","","0.13333333333333333","0","","1","0"
"548708","0.0033452233322650905","0","0","","0.6666666666666666","0"
"548961","","0.13333333333333333","0.2","0.000976480127338191","0.4","0"
"549115","","0","0","","1","0"
"549116","","0","0","","1","0"
"549154","0.0004041813639272152","0.06666666666666667","0","0.0004140135355927971","0.6","0"
"549235","0.0021661162897629897","","0","","0","0"
"549251","","0","0","","0.5","0"
"549313","","0","0","","1","0"
"549320","","","0","","0","0"
"549357","0.00043431007816745394","0.2","0","0.002665215076412311","0.5","0"
"549359","","0.06666666666666667","0","","1","0"
"549389","0.00018255685709600352","","0","","0","0"
"549450","","1","0.5","","0.5","0"
"549466","","0.06666666666666667","0","","0.6666666666666666","0"
"549472","","0","0","","1","0"
"549569","0.00030744471847176356","0.13333333333333333","0","0.0002207652438857268","0.6666666666666666","0"
"549572","0.00005937610439554176","0.1","0","","1","0"
"549584","","0.3","0","","1","0"
"549623","0.004239852861263219","0.05","0","","1","0"
"549777","0.0014504869790578107","0","0","","1","0"
"549850","","0.05","0","0.0001033550134942533","1","0"
"550077","0.005831208460477365","0","0","","1","0"
"550229","","0.06666666666666667","0","","1","0"
"550298","","","0","","0","0"
"550426","0.00004426403759681358","0","0","0.013083323039762876","0.75","0"
"550460","0.0009249036737965677","0","0","0.0009907435133202835","0.75","0"
"550703","","","0","","0","0"
"550804","","0","0","","1","0"
"550830","","","0.5","","0.5","0"
"550868","","0","0","","1","0"
"551051","0.0004658464425216086","","0","","0","0"
"551241","","0.1","0","","0.3333333333333333","0"
"551282","0.0004617493028227467","0.15","0","0.00023588894781981763","1","0"
"551340","","0.4","0","","0","0"
"551448","0.0012937340634535802","0.06666666666666667","0","0.00517290910420151","0.6666666666666666","0"
"551468","","0.1","0","","1","0"
"551567","","0.16666666666666669","0","0.0002140782521593008","1","0"
"551576","","0.2","0","","1","0"
"551847","0.0002429268261312737","0.1","0","","1","0"
"551990","","0","0","","0.6666666666666666","0"
"552303","","0.13333333333333333","0","","0.75","0"
