"user_id","gender","married","has_children","age","perk_assigned"
"588355","F","true","false","47","free hotel meal"
"588370","M","true","true","40","exclusive discounts"
"588386","F","false","false","35","1 night free hotel with flight"
"588391","F","false","true","48","free hotel meal"
"588414","F","false","false","51","free hotel meal"
"588497","F","false","true","20","free hotel meal"
"588507","F","false","false","50","1 night free hotel with flight"
"588526","F","false","true","18","1 night free hotel with flight"
"588560","F","false","false","25","1 night free hotel with flight"
"588582","F","false","false","49","free checked bag"
"588677","F","true","true","34","free cancellation fees"
"588732","F","false","false","38","exclusive discounts"
"588797","M","true","true","45","exclusive discounts"
"588820","F","false","false","46","free cancellation fees"
"588893","F","false","false","44","exclusive discounts"
"588919","F","true","true","54","free checked bag"
"588970","F","false","true","25","1 night free hotel with flight"
"589008","F","false","false","18","1 night free hotel with flight"
"589121","F","false","false","23","free checked bag"
"589140","F","false","true","30","1 night free hotel with flight"
"589154","F","true","true","38","free cancellation fees"
"589162","F","false","true","50","1 night free hotel with flight"
"589164","F","true","true","46","free cancellation fees"
"589171","F","true","true","36","free hotel meal"
"589228","M","true","false","51","exclusive discounts"
"589259","M","true","true","39","free checked bag"
"589306","F","false","true","41","free cancellation fees"
"589311","F","true","true","42","free cancellation fees"
"589404","F","false","true","41","free hotel meal"
"589405","F","true","true","42","free checked bag"
"589414","F","true","true","47","exclusive discounts"
"589489","F","false","false","42","free cancellation fees"
"589539","F","false","false","23","1 night free hotel with flight"
"589630","F","true","true","49","free hotel meal"
"589650","F","false","false","39","exclusive discounts"
"589758","F","true","false","48","free cancellation fees"
"589775","F","false","false","50","exclusive discounts"
"589812","F","true","true","50","free checked bag"
"589822","F","false","false","21","1 night free hotel with flight"
"589868","F","true","false","42","1 night free hotel with flight"
"589884","O","true","false","27","free checked bag"
"589977","F","true","false","51","exclusive discounts"
"589995","F","true","false","51","free checked bag"
"590014","F","false","false","20","1 night free hotel with flight"
"590040","F","false","false","39","free cancellation fees"
"590077","F","false","false","40","1 night free hotel with flight"
"590095","F","false","false","38","free checked bag"
"590103","F","true","false","49","1 night free hotel with flight"
"590123","F","true","false","60","1 night free hotel with flight"
"590130","F","false","false","60","exclusive discounts"
"590163","F","false","true","42","free hotel meal"
"590202","F","false","false","44","free cancellation fees"
"590227","F","false","false","49","free checked bag"
"590230","F","false","false","28","free checked bag"
"590379","F","true","false","54","free cancellation fees"
"590394","F","true","true","42","exclusive discounts"
"590397","F","false","false","18","1 night free hotel with flight"
"590400","F","true","false","45","free checked bag"
"590404","F","true","true","52","free cancellation fees"
"590412","F","false","false","42","free checked bag"
"590420","F","false","true","27","free cancellation fees"
"590429","F","false","false","57","free cancellation fees"
"590434","M","false","false","54","free checked bag"
"590442","F","true","false","45","free cancellation fees"
"590468","F","false","false","23","free checked bag"
"590471","F","true","false","55","1 night free hotel with flight"
"590473","F","true","false","48","1 night free hotel with flight"
"590558","F","true","false","27","free checked bag"
"590659","F","false","false","36","1 night free hotel with flight"
"590697","F","false","false","44","free hotel meal"
"590744","F","false","false","21","exclusive discounts"
"590829","F","false","false","44","free checked bag"
"590843","F","true","true","36","1 night free hotel with flight"
"590905","F","true","false","42","exclusive discounts"
"590922","F","false","false","66","exclusive discounts"
"590954","F","true","false","47","free hotel meal"
"590967","F","false","true","46","free cancellation fees"
"590981","F","true","false","39","free checked bag"
"591003","F","false","true","47","free cancellation fees"
"591063","F","true","false","54","1 night free hotel with flight"
"591097","F","false","true","45","free cancellation fees"
"591155","M","true","false","42","free checked bag"
"591255","F","false","false","29","free checked bag"
"591271","F","true","false","47","1 night free hotel with flight"
"591328","F","false","false","38","1 night free hotel with flight"
"591381","F","false","false","24","free hotel meal"
"591433","F","false","false","36","free cancellation fees"
"591478","F","false","false","20","1 night free hotel with flight"
"591582","M","true","false","31","free hotel meal"
"591593","F","false","false","25","exclusive discounts"
"591599","F","false","true","55","free checked bag"
"591714","F","true","false","49","free cancellation fees"
"591746","F","false","false","40","free checked bag"
"591835","F","false","false","76","1 night free hotel with flight"
"591888","F","true","false","52","free cancellation fees"
"592035","F","false","true","44","free hotel meal"
"592079","F","false","false","18","1 night free hotel with flight"
"592082","F","true","false","59","exclusive discounts"
"592118","F","false","false","18","1 night free hotel with flight"
"592132","F","false","false","37","free checked bag"
"592158","F","true","true","44","exclusive discounts"
"592221","F","false","false","37","free hotel meal"
"592366","F","false","true","38","free cancellation fees"
"592371","F","false","false","48","free hotel meal"
"592372","M","false","false","18","1 night free hotel with flight"
"592378","F","false","false","19","free checked bag"
"592399","F","false","false","32","free cancellation fees"
"592403","M","false","false","81","1 night free hotel with flight"
"592445","M","false","true","37","free hotel meal"
"592491","F","true","false","39","free hotel meal"
"592598","F","true","true","51","free checked bag"
"592707","F","true","false","24","free checked bag"
"592792","F","false","true","47","free hotel meal"
"592833","F","false","true","40","free hotel meal"
"592886","F","true","false","48","free hotel meal"
"592929","F","false","false","49","exclusive discounts"
"592958","F","false","false","18","1 night free hotel with flight"
"593020","F","false","false","38","free hotel meal"
"593047","F","true","true","60","1 night free hotel with flight"
"593244","F","false","false","31","free checked bag"
"593350","F","false","true","48","free hotel meal"
"593385","F","true","true","46","free checked bag"
"593386","F","false","false","38","free hotel meal"
"593398","F","false","false","23","1 night free hotel with flight"
"593401","F","false","false","39","free checked bag"
"593494","F","true","false","57","free cancellation fees"
"593536","F","true","true","47","free cancellation fees"
"593632","F","true","true","56","exclusive discounts"
"593672","F","false","false","32","free checked bag"
"593719","M","false","true","38","free checked bag"
"593786","F","false","true","46","exclusive discounts"
"593804","F","true","false","30","free checked bag"
"593833","F","false","false","23","exclusive discounts"
"593910","M","true","false","56","free checked bag"
"594000","F","true","false","67","1 night free hotel with flight"
"594027","F","false","true","34","free hotel meal"
"594042","F","true","false","37","free cancellation fees"
"594103","F","false","true","37","free hotel meal"
"594123","F","false","true","48","free checked bag"
"594146","F","false","false","69","1 night free hotel with flight"
"594188","F","false","true","54","1 night free hotel with flight"
"594238","F","true","true","55","exclusive discounts"
"594240","F","false","true","43","exclusive discounts"
"594406","F","false","false","37","free cancellation fees"
"594410","F","true","false","68","1 night free hotel with flight"
"594446","F","false","true","26","1 night free hotel with flight"
"594449","F","true","true","53","free checked bag"
"594503","F","false","false","23","free checked bag"
"594516","F","false","false","31","1 night free hotel with flight"
"594601","F","true","false","36","1 night free hotel with flight"
"594644","F","true","false","51","free checked bag"
"594695","F","true","false","56","free checked bag"
"594737","F","true","true","34","1 night free hotel with flight"
"594824","F","true","true","48","exclusive discounts"
"594875","F","false","true","18","1 night free hotel with flight"
"594892","F","true","false","52","exclusive discounts"
"594914","F","false","false","44","1 night free hotel with flight"
"594948","F","false","false","65","free checked bag"
"594985","F","false","false","42","exclusive discounts"
"595026","F","false","false","47","free checked bag"
"595087","F","false","false","42","free cancellation fees"
"595122","F","true","false","58","1 night free hotel with flight"
"595123","F","false","true","42","exclusive discounts"
"595126","F","false","false","33","free checked bag"
"595171","F","true","false","35","free hotel meal"
"595183","F","true","false","67","1 night free hotel with flight"
"595184","F","false","false","50","free cancellation fees"
"595257","F","false","false","46","free cancellation fees"
"595283","F","true","false","55","free checked bag"
"595284","F","true","false","53","free cancellation fees"
"595386","F","false","false","41","free cancellation fees"
"595414","F","true","false","49","free cancellation fees"
"595431","F","false","false","38","free cancellation fees"
"595442","F","false","false","45","free cancellation fees"
"595506","F","false","false","25","1 night free hotel with flight"
"595527","F","true","false","32","free hotel meal"
"595587","F","false","true","39","free cancellation fees"
"595624","F","false","false","36","1 night free hotel with flight"
"595626","F","false","false","46","free hotel meal"
"595690","F","true","false","69","1 night free hotel with flight"
"595740","F","true","true","58","free hotel meal"
"595852","F","false","false","54","free checked bag"
"595861","F","false","false","41","1 night free hotel with flight"
"595897","F","false","false","26","1 night free hotel with flight"
"595958","F","true","false","52","1 night free hotel with flight"
"596103","F","false","false","24","free checked bag"
"596153","F","true","false","52","free cancellation fees"
"596186","F","false","false","22","free checked bag"
"596220","F","true","false","51","free checked bag"
"596222","F","true","false","60","free checked bag"
"596320","F","true","true","37","free checked bag"
"596329","F","false","false","21","1 night free hotel with flight"
"596335","M","true","false","39","free hotel meal"
"596349","F","true","false","68","1 night free hotel with flight"
"596361","F","false","false","32","free checked bag"
"596409","F","false","false","47","exclusive discounts"
"596442","O","false","false","18","1 night free hotel with flight"
"596505","F","false","false","43","free cancellation fees"
"596559","F","false","false","19","free checked bag"
"596611","M","false","false","23","1 night free hotel with flight"
"596732","F","true","true","47","free hotel meal"
"596820","F","false","false","37","free checked bag"
"596856","F","false","true","30","free checked bag"
"596863","F","true","true","39","free checked bag"
"597003","F","true","false","44","1 night free hotel with flight"
"597010","F","true","false","40","free cancellation fees"
"597029","F","true","false","40","free hotel meal"
"597300","F","true","true","37","free hotel meal"
"597410","M","false","false","48","free hotel meal"
"597434","F","false","false","41","1 night free hotel with flight"
"597498","M","true","false","59","free cancellation fees"
"597510","F","false","true","54","free checked bag"
"597662","F","false","true","18","1 night free hotel with flight"
"597734","F","true","false","46","free cancellation fees"
"597836","F","false","false","44","free checked bag"
"597878","F","false","false","54","free checked bag"
"597946","F","true","false","55","free checked bag"
"597948","M","false","true","20","1 night free hotel with flight"
"597954","F","true","false","42","exclusive discounts"
"597955","F","true","true","65","1 night free hotel with flight"
"598069","F","false","false","31","exclusive discounts"
"598075","F","true","true","37","free checked bag"
"598185","F","true","true","35","exclusive discounts"
"598233","F","true","true","44","free cancellation fees"
"598265","M","true","true","46","free cancellation fees"
"598276","F","true","false","46","free hotel meal"
"598306","F","true","false","49","free hotel meal"
"598526","M","true","false","68","1 night free hotel with flight"
"598533","F","false","true","39","1 night free hotel with flight"
"598590","F","true","false","49","free cancellation fees"
"598687","M","false","false","40","free checked bag"
"598691","F","false","false","37","exclusive discounts"
"598692","M","false","false","22","free hotel meal"
"598715","F","true","true","30","exclusive discounts"
"598832","F","true","true","53","1 night free hotel with flight"
"598881","F","false","false","45","free cancellation fees"
"598911","F","false","false","39","free cancellation fees"
"598945","F","false","false","21","free checked bag"
"599065","M","false","true","40","free hotel meal"
"599239","F","false","true","39","exclusive discounts"
"599244","F","false","false","26","exclusive discounts"
"599311","F","false","true","40","exclusive discounts"
"599335","F","false","false","54","exclusive discounts"
"599348","F","false","false","40","free cancellation fees"
"599437","F","false","false","53","free hotel meal"
"599454","F","true","false","43","exclusive discounts"
"599649","F","true","true","56","free hotel meal"
"599651","F","true","false","43","1 night free hotel with flight"
"599657","F","true","false","49","exclusive discounts"
"599765","F","false","false","54","exclusive discounts"
"599790","F","false","false","57","1 night free hotel with flight"
"599833","F","true","true","44","free cancellation fees"
"599909","F","false","false","29","1 night free hotel with flight"
"599927","F","false","false","44","free cancellation fees"
"599999","F","false","false","67","1 night free hotel with flight"
"600011","F","false","false","46","free hotel meal"
"600018","F","false","false","39","free cancellation fees"
"600057","F","true","false","35","free hotel meal"
"600078","F","false","false","57","free checked bag"
"600163","M","true","true","55","1 night free hotel with flight"
"600265","F","false","true","36","free checked bag"
"600287","F","false","true","41","exclusive discounts"
"600304","F","true","false","57","free checked bag"
"600351","F","true","false","48","free hotel meal"
"600395","F","true","false","54","free cancellation fees"
"600444","F","true","false","53","free cancellation fees"
"600515","F","true","false","37","free checked bag"
"600561","F","false","false","30","exclusive discounts"
"600605","F","true","false","56","exclusive discounts"
"600648","F","true","false","46","free cancellation fees"
"600690","F","false","false","39","free hotel meal"
"600750","F","true","true","50","1 night free hotel with flight"
"600796","F","true","false","80","1 night free hotel with flight"
"600833","F","true","false","72","1 night free hotel with flight"
"600842","F","false","false","32","1 night free hotel with flight"
"600886","F","false","false","41","free cancellation fees"
"600926","M","true","true","48","exclusive discounts"
"600930","F","true","true","57","1 night free hotel with flight"
"601094","M","false","false","19","1 night free hotel with flight"
"601104","F","true","false","55","free checked bag"
"601116","F","false","false","30","free hotel meal"
"601158","F","false","false","31","free checked bag"
"601282","F","true","true","58","exclusive discounts"
"601582","M","false","true","53","free hotel meal"
"601673","F","true","true","40","free hotel meal"
"601882","F","true","false","47","free cancellation fees"
"601894","F","false","true","26","exclusive discounts"
"601917","F","false","false","31","exclusive discounts"
"602120","F","false","false","43","free cancellation fees"
"602190","F","false","true","45","free hotel meal"
"602323","F","false","true","19","exclusive discounts"
"602433","F","false","false","54","exclusive discounts"
"602476","F","false","false","36","free cancellation fees"
"602478","F","true","false","26","1 night free hotel with flight"
"602598","F","true","true","32","free hotel meal"
"602656","F","false","false","42","free checked bag"
"602734","F","false","false","37","exclusive discounts"
"602748","M","true","false","43","1 night free hotel with flight"
"602769","F","true","true","38","free cancellation fees"
"602793","F","false","true","38","free checked bag"
"602827","F","true","true","57","free cancellation fees"
"602918","F","true","false","45","free checked bag"
"602921","F","true","false","67","free checked bag"
"602925","F","true","false","56","free cancellation fees"
"602946","M","false","false","47","free cancellation fees"
"602953","F","false","false","41","free cancellation fees"
"602962","F","true","true","41","exclusive discounts"
"603033","F","false","false","73","free checked bag"
"603053","F","false","false","45","exclusive discounts"
"603100","F","false","true","26","1 night free hotel with flight"
"603160","F","false","false","37","free cancellation fees"
"603221","F","false","false","22","1 night free hotel with flight"
"603278","F","true","false","34","free checked bag"
"603296","F","false","false","42","free checked bag"
"603341","F","true","false","67","1 night free hotel with flight"
"603345","F","true","true","52","free checked bag"
"603440","F","false","false","43","free cancellation fees"
"603515","M","false","false","38","free cancellation fees"
"603592","F","false","false","38","free checked bag"
"603635","F","true","false","66","1 night free hotel with flight"
"603715","F","true","false","46","free cancellation fees"
"603809","F","true","false","54","free checked bag"
"603875","F","false","false","42","free hotel meal"
"603883","F","true","false","60","free cancellation fees"
"604136","F","true","false","40","free hotel meal"
"604355","F","false","false","32","free checked bag"
"604388","F","false","false","34","free checked bag"
"604592","F","false","false","20","free checked bag"
"604617","F","true","false","53","free checked bag"
"604664","F","false","true","24","1 night free hotel with flight"
"604688","F","true","true","40","free cancellation fees"
"604804","F","true","true","49","1 night free hotel with flight"
"604840","F","false","false","38","free hotel meal"
"604916","F","false","true","26","1 night free hotel with flight"
"604982","F","true","false","48","exclusive discounts"
"605004","F","true","false","42","free hotel meal"
"605096","M","true","true","53","free checked bag"
"605136","F","false","false","18","1 night free hotel with flight"
"605308","F","true","false","69","1 night free hotel with flight"
"605311","F","false","true","45","free hotel meal"
"605439","F","false","false","41","1 night free hotel with flight"
"605494","F","false","true","47","free checked bag"
"605558","F","false","false","35","free cancellation fees"
"605578","F","false","false","33","1 night free hotel with flight"
"605607","F","true","true","50","free checked bag"
"605615","M","false","false","35","1 night free hotel with flight"
"605619","F","true","true","44","free checked bag"
"605776","F","false","false","22","1 night free hotel with flight"
"605780","F","true","true","53","free checked bag"
"605878","F","true","false","43","free checked bag"
"605943","F","false","false","18","1 night free hotel with flight"
"605945","F","false","true","39","free cancellation fees"
"606041","F","false","true","56","1 night free hotel with flight"
"606060","F","true","false","53","free checked bag"
"606094","F","true","false","55","free cancellation fees"
"606161","F","true","true","47","free checked bag"
"606283","F","false","true","47","exclusive discounts"
"606290","F","true","false","39","free checked bag"
"606333","F","false","false","44","free cancellation fees"
"606362","F","true","false","51","free hotel meal"
"606456","M","false","false","26","1 night free hotel with flight"
"606568","M","false","false","47","free hotel meal"
"606635","F","false","false","46","exclusive discounts"
"606648","F","false","false","30","free hotel meal"
"606762","F","false","true","51","free checked bag"
"606862","F","false","false","39","free checked bag"
"606930","F","false","false","41","free cancellation fees"
"607017","F","false","false","43","exclusive discounts"
"607028","F","false","false","49","free cancellation fees"
"607152","F","false","false","33","free cancellation fees"
"607197","F","false","true","18","1 night free hotel with flight"
"607270","F","true","false","43","free checked bag"
"607280","F","true","true","37","exclusive discounts"
"607350","F","false","true","38","free checked bag"
"607524","F","true","false","65","1 night free hotel with flight"
"607626","F","false","false","19","1 night free hotel with flight"
"607706","F","false","false","38","free checked bag"
"607799","F","false","true","36","free checked bag"
"607931","F","false","false","30","exclusive discounts"
"607949","F","false","false","18","exclusive discounts"
"607998","F","false","false","40","free cancellation fees"
"608039","F","false","false","25","free checked bag"
"608086","F","false","false","28","exclusive discounts"
"608287","F","false","true","43","free cancellation fees"
"608296","F","true","false","42","free cancellation fees"
"608343","F","true","false","44","free checked bag"
"608478","M","true","false","59","free checked bag"
"608520","F","true","false","52","free checked bag"
"608521","F","false","true","60","free checked bag"
"608629","F","false","false","36","free cancellation fees"
"608725","F","true","true","47","free checked bag"
"608727","F","false","true","55","exclusive discounts"
"608764","F","true","true","42","free checked bag"
"608786","M","true","false","71","1 night free hotel with flight"
"608820","F","true","true","41","1 night free hotel with flight"
"608823","F","false","false","18","free hotel meal"
"608860","F","false","false","45","free hotel meal"
"608866","F","true","false","65","free checked bag"
"608970","F","false","false","34","free checked bag"
"609051","F","true","true","48","exclusive discounts"
"609102","F","false","true","43","free checked bag"
"609167","F","false","false","39","exclusive discounts"
"609221","F","false","false","31","free checked bag"
"609228","F","true","false","57","1 night free hotel with flight"
"609230","F","false","false","31","exclusive discounts"
"609236","F","false","false","42","free cancellation fees"
"609240","F","false","true","54","free checked bag"
"609243","M","false","true","38","free checked bag"
"609262","F","false","false","38","free hotel meal"
"609393","M","false","false","39","free hotel meal"
"609413","F","false","true","52","exclusive discounts"
"609673","F","true","false","41","exclusive discounts"
"609683","F","false","false","18","free checked bag"
"609720","F","false","true","38","free cancellation fees"
"609763","F","false","true","18","1 night free hotel with flight"
"609800","F","true","true","48","free checked bag"
"609817","F","false","false","53","free cancellation fees"
"609838","F","true","false","67","1 night free hotel with flight"
"609868","F","true","true","55","free cancellation fees"
"610144","F","false","false","46","free cancellation fees"
"610226","F","false","true","58","free checked bag"
"610280","F","true","true","59","1 night free hotel with flight"
"610294","F","true","false","53","1 night free hotel with flight"
"610306","F","true","false","54","free cancellation fees"
"610338","F","false","true","19","free checked bag"
"610395","F","true","false","56","free checked bag"
"610474","F","true","false","53","free cancellation fees"
"610482","F","false","false","37","free cancellation fees"
"610492","F","false","true","21","free checked bag"
"610530","F","false","false","25","1 night free hotel with flight"
"610670","F","false","true","37","free checked bag"
"610763","F","false","true","25","free checked bag"
"610793","F","false","true","36","free checked bag"
"610806","F","true","false","49","free hotel meal"
"610905","F","true","false","80","1 night free hotel with flight"
"610909","F","true","false","43","exclusive discounts"
"611031","F","false","true","22","1 night free hotel with flight"
"611065","F","false","false","43","free cancellation fees"
"611087","F","false","true","39","free checked bag"
"611126","F","true","true","52","free hotel meal"
"611177","F","true","true","44","free hotel meal"
"611251","F","false","false","49","free hotel meal"
"611350","M","false","true","27","free checked bag"
"611371","F","false","false","35","free cancellation fees"
"611583","M","false","true","39","free checked bag"
"611839","F","false","false","38","free cancellation fees"
"611852","M","false","false","41","free checked bag"
"611887","F","false","false","33","free checked bag"
"611954","F","false","false","43","free cancellation fees"
"612002","F","false","true","44","free cancellation fees"
"612128","M","true","true","46","free checked bag"
"612175","F","true","true","38","free checked bag"
"612220","M","false","false","18","1 night free hotel with flight"
"612226","F","false","true","33","1 night free hotel with flight"
"612236","F","true","true","50","exclusive discounts"
"612562","F","false","false","25","1 night free hotel with flight"
"612685","F","false","false","41","free checked bag"
"612797","F","true","true","54","exclusive discounts"
"612812","M","true","false","69","1 night free hotel with flight"
"612976","F","false","false","27","1 night free hotel with flight"
"613164","F","false","false","28","free cancellation fees"
"613252","F","false","false","22","1 night free hotel with flight"
"613275","F","false","true","44","exclusive discounts"
"613383","M","false","false","39","free checked bag"
"613386","F","false","true","18","1 night free hotel with flight"
"613442","M","false","false","36","free checked bag"
"613655","F","false","false","60","exclusive discounts"
"613874","F","true","false","55","exclusive discounts"
"613921","F","false","false","31","free checked bag"
"613941","F","true","false","45","free hotel meal"
"614033","F","false","false","39","1 night free hotel with flight"
"614092","F","false","false","24","1 night free hotel with flight"
"614111","M","false","false","34","free hotel meal"
"614165","F","false","false","28","free cancellation fees"
"614311","F","true","false","50","1 night free hotel with flight"
"614412","F","true","true","49","free cancellation fees"
"614549","F","false","false","28","free checked bag"
"614595","F","true","true","50","1 night free hotel with flight"
"614632","F","true","true","52","free checked bag"
"614668","F","true","true","52","free checked bag"
"614748","F","false","true","48","free checked bag"
"614793","F","true","false","67","exclusive discounts"
"614814","F","true","false","69","1 night free hotel with flight"
"614828","F","false","false","40","exclusive discounts"
"614846","M","true","false","69","1 night free hotel with flight"
"614918","F","false","false","40","free cancellation fees"
"614933","F","true","false","55","free hotel meal"
"615006","F","false","false","51","exclusive discounts"
"615266","F","false","false","40","free cancellation fees"
"615307","F","true","true","50","free checked bag"
"615489","F","true","true","57","free checked bag"
"615544","F","false","false","37","free checked bag"
"615674","F","false","false","18","1 night free hotel with flight"
"615749","F","false","false","49","free cancellation fees"
"615783","F","false","false","18","free checked bag"
"615881","F","false","false","65","1 night free hotel with flight"
"615922","M","true","false","67","1 night free hotel with flight"
"616086","F","true","false","82","1 night free hotel with flight"
"616125","F","false","false","32","free checked bag"
"616222","F","true","true","49","exclusive discounts"
"616461","F","false","true","31","free checked bag"
"616470","F","true","false","32","exclusive discounts"
"616491","F","false","true","50","free cancellation fees"
"616518","F","false","false","46","free checked bag"
"616692","F","true","true","55","free checked bag"
"616715","M","true","true","41","free checked bag"
"616718","F","true","false","46","exclusive discounts"
"616734","F","false","false","26","1 night free hotel with flight"
"616752","F","false","true","18","free checked bag"
"616789","F","false","false","23","free checked bag"
"616795","F","true","false","46","free cancellation fees"
"616802","F","true","false","45","1 night free hotel with flight"
"616950","F","true","false","23","free checked bag"
"616992","F","false","true","38","1 night free hotel with flight"
"617052","F","true","true","49","free hotel meal"
"617125","F","false","false","39","1 night free hotel with flight"
"617199","M","true","false","52","free cancellation fees"
"617402","F","false","false","33","free hotel meal"
"617407","F","true","true","42","1 night free hotel with flight"
"617458","F","true","true","30","free checked bag"
"617506","F","true","false","45","free checked bag"
"617606","F","true","false","71","1 night free hotel with flight"
"617743","F","true","false","65","free checked bag"
"617878","F","false","true","39","free cancellation fees"
"617964","F","false","true","32","1 night free hotel with flight"
"617990","F","true","false","60","1 night free hotel with flight"
"617994","F","false","false","46","free checked bag"
"618063","F","true","false","51","free cancellation fees"
"618088","F","false","false","55","free cancellation fees"
"618157","F","true","true","38","free hotel meal"
"618181","M","true","false","49","free cancellation fees"
"618201","F","true","false","50","exclusive discounts"
"618230","F","true","false","28","1 night free hotel with flight"
"618266","F","false","true","44","free checked bag"
"618308","F","true","true","59","free checked bag"
"618343","M","true","true","40","1 night free hotel with flight"
"618392","F","true","true","41","free checked bag"
"618418","F","false","false","46","free cancellation fees"
"618429","M","false","true","47","free checked bag"
"618535","F","false","true","29","free hotel meal"
"618642","F","true","false","40","1 night free hotel with flight"
"618664","F","false","false","69","1 night free hotel with flight"
"618759","F","false","true","24","free checked bag"
"618780","F","false","true","35","free checked bag"
"618815","F","false","true","32","1 night free hotel with flight"
"618881","F","true","false","64","free checked bag"
"619079","M","false","false","46","free cancellation fees"
"619109","F","false","false","40","free hotel meal"
"619218","F","true","false","44","1 night free hotel with flight"
"619321","F","true","true","54","free cancellation fees"
"619362","F","true","false","47","free cancellation fees"
"619432","F","false","false","34","free checked bag"
"619520","F","true","false","38","free hotel meal"
"619615","F","false","false","49","free cancellation fees"
"619918","F","false","false","37","free checked bag"
"619938","F","false","false","26","1 night free hotel with flight"
"619971","F","true","false","39","1 night free hotel with flight"
"619983","F","true","false","85","1 night free hotel with flight"
"619988","F","false","false","18","1 night free hotel with flight"
"620033","F","true","false","68","free checked bag"
"620274","F","true","false","64","exclusive discounts"
"620300","F","true","true","49","exclusive discounts"
"620382","F","false","true","18","free hotel meal"
"620394","M","false","true","37","free checked bag"
"620453","F","true","true","49","free checked bag"
"620690","F","true","false","60","free checked bag"
"620719","F","false","false","26","1 night free hotel with flight"
"620884","F","false","false","34","free cancellation fees"
"620972","M","false","false","39","free hotel meal"
"620991","F","false","false","23","free checked bag"
"621072","F","true","true","55","free hotel meal"
"621081","F","true","false","59","exclusive discounts"
"621085","F","false","false","50","1 night free hotel with flight"
"621113","F","false","false","30","1 night free hotel with flight"
"621150","F","false","true","19","1 night free hotel with flight"
"621291","F","true","false","53","free cancellation fees"
"621552","F","false","false","35","1 night free hotel with flight"
"621607","F","false","true","33","exclusive discounts"
"621665","F","false","true","48","free cancellation fees"
"621811","F","true","true","41","exclusive discounts"
"621849","F","true","true","53","exclusive discounts"
"621922","F","false","false","22","free hotel meal"
"622149","F","true","false","47","exclusive discounts"
"622248","F","true","false","36","free checked bag"
"622293","F","false","false","29","exclusive discounts"
"622343","F","false","false","47","free checked bag"
"622418","M","false","true","42","1 night free hotel with flight"
"622464","F","true","false","47","free checked bag"
"622708","F","false","false","42","exclusive discounts"
"622813","F","false","false","52","free cancellation fees"
"623043","F","false","false","39","free checked bag"
"623077","M","false","false","36","free cancellation fees"
"623087","F","false","false","48","free cancellation fees"
"623142","F","true","true","41","1 night free hotel with flight"
"623417","F","true","true","55","1 night free hotel with flight"
"623691","F","false","false","25","free hotel meal"
"623750","F","false","true","44","exclusive discounts"
"623815","F","false","false","33","exclusive discounts"
"623850","F","false","false","47","free cancellation fees"
"623935","F","true","true","59","1 night free hotel with flight"
"623941","F","false","true","41","free checked bag"
"623949","M","true","false","48","exclusive discounts"
"623972","F","true","false","54","free hotel meal"
"624198","F","false","false","42","free hotel meal"
"624215","F","false","true","39","free cancellation fees"
"624258","F","true","false","40","exclusive discounts"
"624497","F","false","true","29","free checked bag"
"624593","M","true","true","41","free checked bag"
"624636","F","true","false","44","free checked bag"
"624762","F","true","true","43","free checked bag"
"624913","M","false","true","41","free checked bag"
"625030","F","false","false","41","free cancellation fees"
"625089","F","false","true","38","free cancellation fees"
"625398","F","false","false","18","exclusive discounts"
"625400","M","false","true","46","free checked bag"
"625555","M","false","false","23","free hotel meal"
"625597","F","false","false","60","free checked bag"
"625700","F","false","false","27","1 night free hotel with flight"
"625703","F","false","false","34","exclusive discounts"
"625984","F","true","false","50","free hotel meal"
"626037","F","false","false","26","1 night free hotel with flight"
"626067","F","false","false","20","1 night free hotel with flight"
"626114","F","false","false","18","1 night free hotel with flight"
"626249","F","false","false","30","1 night free hotel with flight"
"626318","F","true","false","56","free cancellation fees"
"626329","F","false","false","45","free checked bag"
"626519","F","false","false","44","exclusive discounts"
"626520","F","false","false","46","free hotel meal"
"626558","F","false","false","33","1 night free hotel with flight"
"626587","M","false","false","18","1 night free hotel with flight"
"626645","M","false","false","57","exclusive discounts"
"626986","F","true","false","57","free cancellation fees"
"627041","F","false","false","42","exclusive discounts"
"627158","M","true","true","49","free checked bag"
"627176","F","false","false","49","exclusive discounts"
"627436","F","false","false","49","free hotel meal"
"627451","F","true","false","49","exclusive discounts"
"627475","F","false","false","18","1 night free hotel with flight"
"627518","F","false","true","18","free checked bag"
"627617","F","true","false","21","exclusive discounts"
"627729","F","false","true","24","1 night free hotel with flight"
"627889","F","true","false","57","free checked bag"
"627893","F","false","false","32","free checked bag"
"627972","F","true","true","39","free cancellation fees"
"628023","F","true","false","48","free cancellation fees"
"628033","M","true","true","34","free hotel meal"
"628570","F","false","true","45","free cancellation fees"
"628653","F","true","false","42","1 night free hotel with flight"
"628671","F","false","true","36","free checked bag"
"628694","F","true","false","47","free checked bag"
"628752","F","false","true","46","free checked bag"
"628762","F","false","true","18","1 night free hotel with flight"
"629345","F","false","false","18","1 night free hotel with flight"
"629647","F","false","false","34","free checked bag"
"629701","F","false","false","32","free cancellation fees"
"629725","F","false","false","46","exclusive discounts"
"629747","F","false","false","19","1 night free hotel with flight"
"629803","M","false","true","41","free checked bag"
"629812","M","false","false","20","free hotel meal"
"629877","F","true","false","45","free hotel meal"
"629952","F","false","false","46","free hotel meal"
"630039","F","false","false","41","free hotel meal"
"630097","F","true","false","45","free checked bag"
"630176","F","true","true","53","exclusive discounts"
